 1840.000, 0.33646752E+03, 0.34489715E+03, 0.39054872E+00, 0.40033327E+00
 1850.000, 0.33631157E+03, 0.34473475E+03, 0.39036772E+00, 0.40014477E+00
 1860.000, 0.33615441E+03, 0.34457063E+03, 0.39018529E+00, 0.39995426E+00
 1870.000, 0.33599603E+03, 0.34440478E+03, 0.39000145E+00, 0.39976177E+00
 1880.000, 0.33583644E+03, 0.34423725E+03, 0.38981622E+00, 0.39956730E+00
 1890.000, 0.33567566E+03, 0.34406803E+03, 0.38962959E+00, 0.39937089E+00
 1900.000, 0.33551368E+03, 0.34389716E+03, 0.38944157E+00, 0.39917255E+00
 1910.000, 0.33535052E+03, 0.34372465E+03, 0.38925219E+00, 0.39897231E+00
 1920.000, 0.33518619E+03, 0.34355051E+03, 0.38906144E+00, 0.39877018E+00
 1930.000, 0.33502068E+03, 0.34337476E+03, 0.38886934E+00, 0.39856618E+00
 1940.000, 0.33485402E+03, 0.34319743E+03, 0.38867589E+00, 0.39836035E+00
 1950.000, 0.33468621E+03, 0.34301852E+03, 0.38848111E+00, 0.39815269E+00
 1960.000, 0.33451726E+03, 0.34283806E+03, 0.38828500E+00, 0.39794322E+00
 1970.000, 0.33434718E+03, 0.34265607E+03, 0.38808758E+00, 0.39773198E+00
 1980.000, 0.33417597E+03, 0.34247256E+03, 0.38788885E+00, 0.39751897E+00
 1990.000, 0.33400364E+03, 0.34228754E+03, 0.38768883E+00, 0.39730421E+00
 2000.000, 0.33383021E+03, 0.34210104E+03, 0.38748752E+00, 0.39708774E+00
 2010.000, 0.33365568E+03, 0.34191308E+03, 0.38728493E+00, 0.39686956E+00
 2020.000, 0.33348006E+03, 0.34172366E+03, 0.38708108E+00, 0.39664970E+00
 2030.000, 0.33330335E+03, 0.34153281E+03, 0.38687597E+00, 0.39642817E+00
 2040.000, 0.33312557E+03, 0.34134054E+03, 0.38666962E+00, 0.39620500E+00
 2050.000, 0.33294673E+03, 0.34114687E+03, 0.38646203E+00, 0.39598020E+00
 2060.000, 0.33276683E+03, 0.34095182E+03, 0.38625321E+00, 0.39575379E+00
 2070.000, 0.33258588E+03, 0.34075540E+03, 0.38604318E+00, 0.39552580E+00
 2080.000, 0.33240389E+03, 0.34055762E+03, 0.38583194E+00, 0.39529624E+00
 2090.000, 0.33222087E+03, 0.34035852E+03, 0.38561950E+00, 0.39506513E+00
 2100.000, 0.33203682E+03, 0.34015809E+03, 0.38540588E+00, 0.39483249E+00
